1	97.151
250	88.9986
500	88.133
750	88.207
1000	88.5538
1250	88.3713
1500	88.3713
1750	88.3713
2000	88.8229
2150	88.2546
2500	88.1789
2750	88.3713
3000	88.1341
3150	89.018
3500	88.3713
3750	89.1891
4000	88.5046
